Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1669834613,1,,Aggregated,1.100000,0.000000,920,920,930,950,1200,1200,1200,1200,1200,1200,1200,39,0,920.0,944.8880769479542,787.6805959967896,1657.182105933316,144.0
1669834614,1,GET,/integral,1.000000,0.000000,920,920,930,930,950,1200,1200,1200,1200,1200,1200,40,0,920.0,942.3826436250238,787.6805959967896,1657.182105933316,144.0
1669834614,1,,Aggregated,1.000000,0.000000,920,920,930,930,950,1200,1200,1200,1200,1200,1200,40,0,920.0,942.3826436250238,787.6805959967896,1657.182105933316,144.0
1669834615,1,GET,/integral,1.000000,0.000000,920,920,930,930,950,1200,1200,1200,1200,1200,1200,41,0,920.0,939.8885010968803,787.6805959967896,1657.182105933316,144.0
1669834615,1,,Aggregated,1.000000,0.000000,920,920,930,930,950,1200,1200,1200,1200,1200,1200,41,0,920.0,939.8885010968803,787.6805959967896,1657.182105933316,144.0
1669834616,1,GET,/integral,1.000000,0.000000,920,920,930,950,1400,1400,1400,1400,1400,1400,1400,42,0,920.0,950.8768840238363,787.6805959967896,1657.182105933316,144.0
1669834616,1,,Aggregated,1.000000,0.000000,920,920,930,950,1400,1400,1400,1400,1400,1400,1400,42,0,920.0,950.8768840238363,787.6805959967896,1657.182105933316,144.0
1669834617,1,GET,/integral,1.100000,0.000000,900,920,930,950,1400,1400,1400,1400,1400,1400,1400,43,0,920.0,947.3091091413787,787.6805959967896,1657.182105933316,144.0
1669834617,1,,Aggregated,1.100000,0.000000,900,920,930,950,1400,1400,1400,1400,1400,1400,1400,43,0,920.0,947.3091091413787,787.6805959967896,1657.182105933316,144.0
1669834618,1,GET,/integral,1.100000,0.000000,860,900,930,950,1400,1400,1400,1400,1400,1400,1400,44,0,920.0,945.0370542974931,787.6805959967896,1657.182105933316,144.0
1669834618,1,,Aggregated,1.100000,0.000000,860,900,930,950,1400,1400,1400,1400,1400,1400,1400,44,0,920.0,945.0370542974931,787.6805959967896,1657.182105933316,144.0
1669834619,1,GET,/integral,1.100000,0.000000,900,930,930,950,1400,1400,1400,1400,1400,1400,1400,45,0,920.0,944.621445890516,787.6805959967896,1657.182105933316,144.0
1669834619,1,,Aggregated,1.100000,0.000000,900,930,930,950,1400,1400,1400,1400,1400,1400,1400,45,0,920.0,944.621445890516,787.6805959967896,1657.182105933316,144.0
1669834620,1,GET,/integral,1.000000,0.000000,850,900,930,930,950,1400,1400,1400,1400,1400,1400,47,0,920.0,939.4380672973522,787.6805959967896,1657.182105933316,144.0
1669834620,1,,Aggregated,1.000000,0.000000,850,900,930,930,950,1400,1400,1400,1400,1400,1400,47,0,920.0,939.4380672973522,787.6805959967896,1657.182105933316,144.0
1669834621,1,GET,/integral,1.000000,0.000000,850,850,900,930,1400,1400,1400,1400,1400,1400,1400,47,0,920.0,939.4380672973522,787.6805959967896,1657.182105933316,144.0
1669834621,1,,Aggregated,1.000000,0.000000,850,850,900,930,1400,1400,1400,1400,1400,1400,1400,47,0,920.0,939.4380672973522,787.6805959967896,1657.182105933316,144.0
1669834622,1,GET,/integral,1.100000,0.000000,850,900,930,1100,1400,1400,1400,1400,1400,1400,1400,48,0,920.0,943.1899572276355,787.6805959967896,1657.182105933316,144.0
1669834622,1,,Aggregated,1.100000,0.000000,850,900,930,1100,1400,1400,1400,1400,1400,1400,1400,48,0,920.0,943.1899572276355,787.6805959967896,1657.182105933316,144.0
1669834623,1,GET,/integral,1.100000,0.000000,850,920,930,930,1100,1400,1400,1400,1400,1400,1400,50,0,920.0,941.1019907169975,787.6805959967896,1657.182105933316,144.0
1669834623,1,,Aggregated,1.100000,0.000000,850,920,930,930,1100,1400,1400,1400,1400,1400,1400,50,0,920.0,941.1019907169975,787.6805959967896,1657.182105933316,144.0
1669834624,1,GET,/integral,1.100000,0.000000,850,860,930,930,1100,1400,1400,1400,1400,1400,1400,51,0,920.0,938.3505749374665,787.6805959967896,1657.182105933316,144.0
1669834624,1,,Aggregated,1.100000,0.000000,850,860,930,930,1100,1400,1400,1400,1400,1400,1400,51,0,920.0,938.3505749374665,787.6805959967896,1657.182105933316,144.0
1669834625,1,GET,/integral,1.100000,0.000000,850,920,930,930,1100,1400,1400,1400,1400,1400,1400,52,0,920.0,936.1739192480364,787.6805959967896,1657.182105933316,144.0
1669834625,1,,Aggregated,1.100000,0.000000,850,920,930,930,1100,1400,1400,1400,1400,1400,1400,52,0,920.0,936.1739192480364,787.6805959967896,1657.182105933316,144.0
1669834626,1,GET,/integral,1.100000,0.000000,830,860,920,920,930,1100,1100,1100,1100,1100,1100,53,0,920.0,933.4885964503968,787.6805959967896,1657.182105933316,144.0
1669834626,1,,Aggregated,1.100000,0.000000,830,860,920,920,930,1100,1100,1100,1100,1100,1100,53,0,920.0,933.4885964503968,787.6805959967896,1657.182105933316,144.0
1669834627,1,GET,/integral,1.000000,0.000000,840,850,920,920,930,1100,1100,1100,1100,1100,1100,55,0,900.0,929.2650005060502,787.6805959967896,1657.182105933316,144.0
1669834627,1,,Aggregated,1.000000,0.000000,840,850,920,920,930,1100,1100,1100,1100,1100,1100,55,0,900.0,929.2650005060502,787.6805959967896,1657.182105933316,144.0
1669834628,1,GET,/integral,1.000000,0.000000,830,840,860,920,1100,1100,1100,1100,1100,1100,1100,55,0,900.0,929.2650005060502,787.6805959967896,1657.182105933316,144.0
1669834628,1,,Aggregated,1.000000,0.000000,830,840,860,920,1100,1100,1100,1100,1100,1100,1100,55,0,900.0,929.2650005060502,787.6805959967896,1657.182105933316,144.0
1669834629,1,GET,/integral,1.200000,0.000000,840,860,920,1100,1300,1300,1300,1300,1300,1300,1300,56,0,900.0,935.6479664794668,787.6805959967896,1657.182105933316,144.0
1669834629,1,,Aggregated,1.200000,0.000000,840,860,920,1100,1300,1300,1300,1300,1300,1300,1300,56,0,900.0,935.6479664794668,787.6805959967896,1657.182105933316,144.0
1669834630,1,GET,/integral,1.200000,0.000000,860,920,920,920,1100,1300,1300,1300,1300,1300,1300,58,0,900.0,934.1470639116998,787.6805959967896,1657.182105933316,144.0
1669834630,1,,Aggregated,1.200000,0.000000,860,920,920,920,1100,1300,1300,1300,1300,1300,1300,58,0,900.0,934.1470639116998,787.6805959967896,1657.182105933316,144.0
1669834631,1,GET,/integral,1.100000,0.000000,860,880,920,920,920,1300,1300,1300,1300,1300,1300,59,0,900.0,933.1631960655105,787.6805959967896,1657.182105933316,144.0
1669834631,1,,Aggregated,1.100000,0.000000,860,880,920,920,920,1300,1300,1300,1300,1300,1300,59,0,900.0,933.1631960655105,787.6805959967896,1657.182105933316,144.0
1669834632,1,GET,/integral,1.100000,0.000000,850,860,880,880,920,1300,1300,1300,1300,1300,1300,60,0,880.0,931.706376579435,787.6805959967896,1657.182105933316,144.0
1669834632,1,,Aggregated,1.100000,0.000000,850,860,880,880,920,1300,1300,1300,1300,1300,1300,60,0,880.0,931.706376579435,787.6805959967896,1657.182105933316,144.0
1669834633,1,GET,/integral,1.100000,0.000000,850,880,910,910,920,1300,1300,1300,1300,1300,1300,61,0,900.0,931.3435911765841,787.6805959967896,1657.182105933316,144.0
1669834633,1,,Aggregated,1.100000,0.000000,850,880,910,910,920,1300,1300,1300,1300,1300,1300,61,0,900.0,931.3435911765841,787.6805959967896,1657.182105933316,144.0
1669834634,1,GET,/integral,1.100000,0.000000,850,880,910,910,920,1300,1300,1300,1300,1300,1300,62,0,880.0,929.6482213202023,787.6805959967896,1657.182105933316,144.0
1669834634,1,,Aggregated,1.100000,0.000000,850,880,910,910,920,1300,1300,1300,1300,1300,1300,62,0,880.0,929.6482213202023,787.6805959967896,1657.182105933316,144.0
1669834635,1,GET,/integral,1.100000,0.000000,880,910,920,960,1300,1300,1300,1300,1300,1300,1300,63,0,900.0,930.1374313950035,787.6805959967896,1657.182105933316,144.0
1669834635,1,,Aggregated,1.100000,0.000000,880,910,920,960,1300,1300,1300,1300,1300,1300,1300,63,0,900.0,930.1374313950035,787.6805959967896,1657.182105933316,144.0
1669834636,1,GET,/integral,1.100000,0.000000,880,910,920,960,1300,1300,1300,1300,1300,1300,1300,64,0,880.0,928.1846372341533,787.6805959967896,1657.182105933316,144.0
1669834636,1,,Aggregated,1.100000,0.000000,880,910,920,960,1300,1300,1300,1300,1300,1300,1300,64,0,880.0,928.1846372341533,787.6805959967896,1657.182105933316,144.0
1669834637,1,GET,/integral,1.100000,0.000000,880,920,920,920,960,1300,1300,1300,1300,1300,1300,66,0,880.0,926.27068298382,787.6805959967896,1657.182105933316,144.0
1669834637,1,,Aggregated,1.100000,0.000000,880,920,920,920,960,1300,1300,1300,1300,1300,1300,66,0,880.0,926.27068298382,787.6805959967896,1657.182105933316,144.0
1669834638,1,GET,/integral,1.100000,0.000000,880,920,920,920,960,1000,1000,1000,1000,1000,1000,67,0,900.0,927.8523919394991,787.6805959967896,1657.182105933316,144.0
1669834638,1,,Aggregated,1.100000,0.000000,880,920,920,920,960,1000,1000,1000,1000,1000,1000,67,0,900.0,927.8523919394991,787.6805959967896,1657.182105933316,144.0
1669834639,1,GET,/integral,1.100000,0.000000,910,920,920,920,960,1000,1000,1000,1000,1000,1000,68,0,900.0,927.7603439113591,787.6805959967896,1657.182105933316,144.0
1669834639,1,,Aggregated,1.100000,0.000000,910,920,920,920,960,1000,1000,1000,1000,1000,1000,68,0,900.0,927.7603439113591,787.6805959967896,1657.182105933316,144.0
1669834640,1,GET,/integral,1.100000,0.000000,880,920,920,920,960,1000,1000,1000,1000,1000,1000,69,0,900.0,926.0997114638947,787.6805959967896,1657.182105933316,144.0
1669834640,1,,Aggregated,1.100000,0.000000,880,920,920,920,960,1000,1000,1000,1000,1000,1000,69,0,900.0,926.0997114638947,787.6805959967896,1657.182105933316,144.0
1669834641,1,GET,/integral,1.100000,0.000000,910,920,960,960,1000,1000,1000,1000,1000,1000,1000,70,0,900.0,927.5715904576438,787.6805959967896,1657.182105933316,144.0
1669834641,1,,Aggregated,1.100000,0.000000,910,920,960,960,1000,1000,1000,1000,1000,1000,1000,70,0,900.0,927.5715904576438,787.6805959967896,1657.182105933316,144.0
1669834642,1,GET,/integral,1.100000,0.000000,910,920,960,960,1000,1000,1000,1000,1000,1000,1000,71,0,900.0,926.1365359727765,787.6805959967896,1657.182105933316,144.0
1669834642,1,,Aggregated,1.100000,0.000000,910,920,960,960,1000,1000,1000,1000,1000,1000,1000,71,0,900.0,926.1365359727765,787.6805959967896,1657.182105933316,144.0
1669834643,1,GET,/integral,1.100000,0.000000,920,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,72,0,900.0,927.4081768202855,787.6805959967896,1657.182105933316,144.0
1669834643,1,,Aggregated,1.100000,0.000000,920,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,72,0,900.0,927.4081768202855,787.6805959967896,1657.182105933316,144.0
1669834644,1,GET,/integral,1.100000,0.000000,920,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,73,0,910.0,927.312480343174,787.6805959967896,1657.182105933316,144.0
1669834644,1,,Aggregated,1.100000,0.000000,920,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,73,0,910.0,927.312480343174,787.6805959967896,1657.182105933316,144.0
1669834645,1,GET,/integral,1.100000,0.000000,920,920,1000,1000,1000,1000,1000,1000,1000,1000,1000,74,0,910.0,927.2436217571659,787.6805959967896,1657.182105933316,144.0
1669834645,1,,Aggregated,1.100000,0.000000,920,920,1000,1000,1000,1000,1000,1000,1000,1000,1000,74,0,910.0,927.2436217571659,787.6805959967896,1657.182105933316,144.0
1669834646,1,GET,/integral,1.100000,0.000000,920,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,75,0,920.0,928.6203180269027,787.6805959967896,1657.182105933316,144.0
1669834646,1,,Aggregated,1.100000,0.000000,920,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,75,0,920.0,928.6203180269027,787.6805959967896,1657.182105933316,144.0
